Date,"1 Mo","2 Mo","3 Mo","6 Mo","1 Yr","2 Yr","3 Yr","5 Yr","7 Yr","10 Yr","20 Yr","30 Yr"
10/21/2008,0.71,,1.10,1.61,1.74,1.58,1.86,2.63,3.08,3.76,4.52,4.20
10/20/2008,0.53,,1.24,1.74,1.69,1.71,2.00,2.82,3.26,3.91,4.60,4.26
10/17/2008,0.13,,0.83,1.25,1.34,1.64,1.90,2.83,3.30,3.98,4.66,4.32
10/16/2008,0.12,,0.46,1.18,1.29,1.61,1.90,2.84,3.33,3.99,4.59,4.25
10/15/2008,0.05,,0.22,0.92,1.14,1.64,1.91,2.90,3.40,4.04,4.57,4.25
10/14/2008,0.07,,0.34,1.07,1.22,1.82,2.06,3.01,3.48,4.08,4.57,4.27
10/10/2008,0.07,,0.25,0.84,1.08,1.62,1.87,2.77,3.27,3.89,4.41,4.15
10/09/2008,0.19,,0.60,1.07,1.33,1.65,1.93,2.79,3.25,3.84,4.41,4.14
10/08/2008,0.23,,0.68,1.07,1.28,1.65,1.88,2.70,3.15,3.72,4.31,4.09
10/07/2008,0.39,,0.82,1.14,1.27,1.47,1.69,2.45,2.91,3.50,4.15,4.01
10/06/2008,0.19,,0.54,1.12,1.23,1.43,1.69,2.45,2.92,3.48,4.12,3.99
10/03/2008,0.15,,0.51,1.14,1.41,1.60,1.86,2.64,3.09,3.63,4.26,4.11
10/02/2008,0.21,,0.63,1.21,1.45,1.62,1.91,2.68,3.13,3.66,4.28,4.16
10/01/2008,0.66,,0.85,1.49,1.72,1.82,2.12,2.87,3.29,3.77,4.33,4.22
09/30/2008,1.02,,0.92,1.60,1.78,2.00,2.28,2.98,3.38,3.85,4.43,4.31
09/29/2008,0.16,,0.94,1.49,1.60,1.70,1.96,2.70,3.12,3.61,4.21,4.13
09/26/2008,0.21,,0.87,1.54,1.81,2.11,2.38,3.05,3.41,3.85,4.44,4.36
09/25/2008,0.39,,0.76,1.57,1.97,2.16,2.42,3.09,3.44,3.88,4.48,4.40
09/24/2008,0.13,,0.49,1.45,1.90,2.03,2.26,2.91,3.31,3.80,4.48,4.40
09/23/2008,0.30,,0.80,1.63,2.01,2.11,2.40,3.03,3.41,3.85,4.50,4.43
09/22/2008,0.76,,1.28,1.76,2.06,2.13,2.41,3.04,3.42,3.83,4.48,4.41
09/19/2008,0.75,,0.99,1.54,2.05,2.16,2.42,3.01,3.37,3.78,4.42,4.36
09/18/2008,0.26,,0.23,0.79,1.53,1.78,2.05,2.67,3.08,3.54,4.19,4.14
09/17/2008,0.07,,0.03,1.03,1.50,1.64,1.91,2.52,2.93,3.41,4.12,4.08
09/16/2008,0.23,,0.84,1.52,1.72,1.89,2.12,2.64,3.02,3.48,4.12,4.08
09/15/2008,0.36,,1.02,1.55,1.66,1.78,2.01,2.59,2.99,3.47,4.14,4.12
09/12/2008,1.37,,1.49,1.84,2.02,2.23,2.45,2.97,3.32,3.74,4.36,4.32
09/11/2008,1.53,,1.61,1.85,2.01,2.18,2.38,2.87,3.21,3.64,4.25,4.20
09/10/2008,1.58,,1.65,1.87,2.06,2.22,2.42,2.91,3.23,3.65,4.27,4.23
09/09/2008,1.59,,1.66,1.89,2.06,2.23,2.43,2.90,3.21,3.62,4.24,4.20
09/08/2008,1.59,,1.71,1.92,2.12,2.30,2.49,2.96,3.26,3.66,4.30,4.26
09/05/2008,1.53,,1.68,1.90,2.07,2.23,2.44,2.91,3.24,3.66,4.31,4.27
09/04/2008,1.56,,1.69,1.89,2.04,2.20,2.41,2.87,3.21,3.64,4.31,4.27
09/03/2008,1.57,,1.70,1.90,2.08,2.26,2.48,2.95,3.29,3.71,4.36,4.32
09/02/2008,1.64,,1.72,1.93,2.12,2.26,2.51,3.00,3.37,3.74,4.39,4.36
08/29/2008,1.63,,1.72,1.97,2.17,2.36,2.60,3.10,3.45,3.83,4.47,4.43
08/28/2008,1.63,,1.74,1.98,2.19,2.37,2.62,3.09,3.42,3.79,4.41,4.38
08/27/2008,1.58,,1.67,1.93,2.16,2.31,2.58,3.02,3.34,3.77,4.41,4.38
08/26/2008,1.67,,1.71,1.95,2.19,2.35,2.64,3.06,3.37,3.79,4.43,4.40
08/25/2008,1.66,,1.74,1.96,2.12,2.33,2.62,3.04,3.36,3.79,4.42,4.40
08/22/2008,1.67,,1.70,1.97,2.17,2.42,2.70,3.14,3.45,3.87,4.50,4.46
08/21/2008,1.73,,1.72,1.95,2.10,2.33,2.62,3.08,3.40,3.84,4.49,4.46
08/20/2008,1.74,,1.71,1.90,2.06,2.25,2.54,3.00,3.34,3.79,4.46,4.43
08/19/2008,1.83,,1.80,1.97,2.11,2.32,2.61,3.07,3.39,3.83,4.50,4.47
08/18/2008,1.77,,1.82,2.03,2.15,2.35,2.62,3.07,3.39,3.82,4.47,4.44
08/15/2008,1.73,,1.85,1.99,2.12,2.40,2.67,3.11,3.42,3.84,4.50,4.47
08/14/2008,1.76,,1.89,2.00,2.14,2.45,2.72,3.15,3.46,3.89,4.55,4.52
08/13/2008,1.80,,1.85,2.00,2.19,2.50,2.77,3.21,3.51,3.94,4.61,4.57
08/12/2008,1.73,,1.86,2.05,2.18,2.45,2.73,3.16,3.47,3.91,4.58,4.55
08/11/2008,1.77,,1.87,2.05,2.27,2.56,2.84,3.27,3.57,3.99,4.64,4.61
08/08/2008,1.63,,1.70,1.95,2.19,2.51,2.80,3.21,3.51,3.94,4.58,4.55
08/07/2008,1.53,,1.66,1.92,2.17,2.43,2.72,3.16,3.48,3.92,4.58,4.56
08/06/2008,1.53,,1.64,1.92,2.26,2.56,2.85,3.30,3.62,4.06,4.71,4.68
08/05/2008,1.73,,1.75,1.97,2.26,2.54,2.83,3.28,3.60,4.04,4.67,4.63
08/04/2008,1.61,,1.75,1.97,2.27,2.53,2.81,3.23,3.55,3.98,4.62,4.58
08/01/2008,1.52,,1.66,1.88,2.25,2.51,2.79,3.23,3.54,3.97,4.61,4.57
07/31/2008,1.55,,1.68,1.89,2.27,2.52,2.81,3.25,3.56,3.99,4.63,4.59
07/30/2008,1.66,,1.70,1.90,2.33,2.64,2.93,3.36,3.65,4.07,4.69,4.64
07/29/2008,1.73,,1.72,1.96,2.36,2.65,2.95,3.39,3.68,4.09,4.70,4.64
07/28/2008,1.68,,1.73,1.92,2.28,2.59,2.90,3.34,3.64,4.06,4.69,4.63
07/25/2008,1.72,,1.75,1.95,2.35,2.70,3.01,3.45,3.73,4.13,4.75,4.69
07/24/2008,1.69,,1.65,1.90,2.26,2.61,2.92,3.37,3.64,4.03,4.66,4.60
07/23/2008,1.59,,1.59,1.91,2.40,2.81,3.10,3.51,3.77,4.16,4.76,4.69
07/22/2008,1.50,,1.55,1.95,2.33,2.74,3.05,3.48,3.75,4.14,4.73,4.67
07/21/2008,1.32,,1.48,1.93,2.30,2.66,2.97,3.41,3.69,4.09,4.69,4.64
07/18/2008,1.28,,1.48,1.91,2.26,2.66,2.97,3.42,3.71,4.11,4.71,4.66
07/17/2008,1.31,,1.43,1.92,2.26,2.58,2.89,3.35,3.65,4.07,4.70,4.65
07/16/2008,1.36,,1.37,1.89,2.16,2.44,2.75,3.20,3.52,3.97,4.64,4.59
07/15/2008,1.49,,1.39,1.90,2.15,2.39,2.70,3.12,3.43,3.87,4.52,4.48
07/14/2008,1.41,,1.52,1.95,2.23,2.47,2.79,3.20,3.49,3.90,4.52,4.47
07/11/2008,1.38,,1.62,2.02,2.30,2.59,2.88,3.27,3.55,3.96,4.57,4.52
07/10/2008,1.48,,1.67,2.01,2.20,2.44,2.72,3.10,3.40,3.83,4.47,4.42
07/09/2008,1.82,,1.82,2.05,2.21,2.41,2.71,3.11,3.42,3.85,4.47,4.42
07/08/2008,1.86,,1.86,2.09,2.26,2.47,2.78,3.19,3.49,3.91,4.51,4.46
07/07/2008,1.80,,1.87,2.10,2.26,2.47,2.78,3.23,3.53,3.95,4.55,4.51
07/03/2008,1.86,,1.84,2.09,2.30,2.54,2.82,3.28,3.59,3.99,4.58,4.53
07/02/2008,1.87,,1.82,2.10,2.35,2.60,2.87,3.31,3.60,3.99,4.57,4.51
07/01/2008,1.92,,1.87,2.13,2.38,2.63,2.90,3.33,3.62,4.01,4.60,4.55
06/30/2008,1.60,,1.90,2.17,2.36,2.63,2.91,3.34,3.61,3.99,4.59,4.53
06/27/2008,1.29,,1.68,2.12,2.35,2.65,2.92,3.36,3.62,3.99,4.58,4.53
06/26/2008,1.42,,1.74,2.16,2.39,2.68,2.97,3.44,3.69,4.07,4.67,4.62
06/25/2008,1.49,,1.81,2.22,2.48,2.82,3.11,3.54,3.78,4.12,4.72,4.65
06/24/2008,1.58,,1.83,2.25,2.53,2.87,3.14,3.52,3.76,4.10,4.70,4.65
06/23/2008,1.55,,1.87,2.31,2.57,2.98,3.27,3.65,3.87,4.19,4.77,4.71
06/20/2008,1.49,,1.87,2.23,2.49,2.88,3.17,3.57,3.81,4.16,4.76,4.71
06/19/2008,1.59,,1.91,2.29,2.58,2.99,3.28,3.67,3.89,4.22,4.82,4.76
06/18/2008,1.70,,1.93,2.29,2.53,2.89,3.19,3.57,3.81,4.16,4.77,4.72
06/17/2008,1.82,,1.99,2.33,2.58,2.94,3.25,3.66,3.89,4.23,4.85,4.78
06/16/2008,1.89,,2.07,2.42,2.68,3.02,3.33,3.73,3.94,4.25,4.84,4.77
06/13/2008,1.86,,1.99,2.30,2.64,3.05,3.38,3.73,3.95,4.27,4.86,4.79
06/12/2008,1.92,,2.00,2.28,2.62,3.03,3.35,3.68,3.90,4.23,4.83,4.77
06/11/2008,1.91,,1.96,2.18,2.47,2.83,3.16,3.49,3.73,4.10,4.76,4.72
06/10/2008,2.00,,2.02,2.24,2.53,2.91,3.20,3.54,3.77,4.11,4.76,4.70
06/09/2008,1.80,,1.89,2.12,2.29,2.73,3.03,3.41,3.65,4.02,4.68,4.64
06/06/2008,1.75,,1.85,2.00,2.12,2.40,2.73,3.20,3.50,3.94,4.67,4.65
06/05/2008,1.79,,1.85,2.00,2.15,2.52,2.84,3.34,3.63,4.06,4.77,4.75
06/04/2008,1.85,,1.84,1.99,2.14,2.47,2.78,3.26,3.55,3.98,4.72,4.71
06/03/2008,1.96,,1.85,2.00,2.14,2.45,2.75,3.21,3.50,3.92,4.64,4.63
06/02/2008,1.94,,1.85,1.99,2.17,2.51,2.82,3.28,3.56,3.98,4.69,4.68
05/30/2008,1.98,,1.89,2.01,2.22,2.66,2.93,3.41,3.68,4.06,4.74,4.72
05/29/2008,2.02,,1.90,1.93,2.16,2.67,2.94,3.41,3.68,4.08,4.77,4.76
05/28/2008,2.07,,1.89,2.00,2.21,2.62,2.93,3.36,3.63,4.03,4.72,4.71
05/27/2008,1.91,,1.89,1.94,2.15,2.55,2.82,3.25,3.52,3.93,4.65,4.65
05/23/2008,1.92,,1.86,1.94,2.11,2.46,2.73,3.15,3.43,3.85,4.56,4.57
05/22/2008,1.97,,1.86,1.95,2.15,2.56,2.83,3.24,3.52,3.92,4.62,4.63
05/21/2008,1.95,,1.86,1.90,2.07,2.41,2.68,3.09,3.38,3.81,4.53,4.55
05/20/2008,1.97,,1.86,1.90,2.05,2.34,2.58,3.02,3.35,3.78,4.52,4.53
05/19/2008,1.93,,1.82,1.89,2.07,2.42,2.67,3.09,3.40,3.83,4.55,4.56
05/16/2008,1.85,,1.84,1.91,2.09,2.47,2.71,3.12,3.43,3.85,4.57,4.58
05/15/2008,1.84,,1.83,1.90,2.08,2.45,2.70,3.10,3.39,3.83,4.55,4.56
05/14/2008,1.86,,1.82,1.90,2.11,2.53,2.78,3.22,3.50,3.92,4.63,4.63
05/13/2008,1.86,,1.83,1.89,2.08,2.47,2.70,3.17,3.49,3.90,4.61,4.62
05/12/2008,1.73,,1.77,1.87,2.01,2.30,2.54,3.00,3.34,3.78,4.52,4.53
05/09/2008,1.60,,1.69,1.74,1.91,2.25,2.50,2.98,3.33,3.77,4.52,4.53
05/08/2008,1.55,,1.66,1.74,1.91,2.25,2.47,2.99,3.34,3.79,4.55,4.50
05/07/2008,1.57,,1.67,1.75,1.94,2.31,2.56,3.09,3.45,3.87,4.61,4.61
05/06/2008,1.53,,1.63,1.76,1.96,2.38,2.62,3.15,3.51,3.93,4.64,4.64
05/05/2008,1.34,,1.53,1.76,1.98,2.42,2.62,3.14,3.45,3.88,4.58,4.58
05/02/2008,1.25,,1.50,1.72,1.97,2.47,2.64,3.18,3.48,3.89,4.57,4.57
05/01/2008,1.23,,1.45,1.73,1.94,2.37,2.53,3.06,3.36,3.78,4.49,4.49
04/30/2008,1.17,,1.43,1.64,1.85,2.29,2.49,3.03,3.34,3.77,4.49,4.49
04/29/2008,1.28,,1.46,1.74,1.94,2.35,2.55,3.11,3.42,3.85,4.56,4.55
04/28/2008,0.94,,1.43,1.74,1.95,2.36,2.58,3.14,3.44,3.86,4.57,4.57
04/25/2008,0.80,,1.34,1.73,1.97,2.44,2.64,3.20,3.49,3.91,4.61,4.61
04/24/2008,0.81,,1.26,1.66,1.91,2.41,2.61,3.15,3.44,3.87,4.56,4.56
04/23/2008,0.78,,1.26,1.64,1.83,2.22,2.45,2.98,3.32,3.77,4.49,4.49
04/22/2008,0.72,,1.27,1.64,1.84,2.24,2.43,2.96,3.29,3.74,4.47,4.46
04/21/2008,0.90,,1.34,1.68,1.86,2.20,2.37,2.95,3.28,3.75,4.48,4.48
04/18/2008,0.90,,1.35,1.68,1.85,2.19,2.35,2.95,3.29,3.77,4.52,4.51
04/17/2008,0.87,,1.23,1.58,1.77,2.13,2.31,2.90,3.27,3.75,4.50,4.54
04/16/2008,0.86,,1.12,1.49,1.65,1.98,2.20,2.82,3.21,3.72,4.49,4.54
04/15/2008,0.84,,1.10,1.42,1.56,1.84,2.05,2.68,3.08,3.60,4.38,4.42
04/14/2008,0.85,,1.08,1.41,1.53,1.78,1.97,2.60,3.00,3.53,4.32,4.35
04/11/2008,0.90,,1.19,1.40,1.52,1.76,1.94,2.57,2.97,3.49,4.28,4.30
04/10/2008,0.98,,1.27,1.49,1.61,1.84,2.02,2.66,3.05,3.55,4.33,4.34
04/09/2008,1.06,,1.31,1.51,1.60,1.77,1.95,2.59,2.97,3.49,4.30,4.31
04/08/2008,1.34,,1.41,1.58,1.68,1.87,2.06,2.72,3.08,3.58,4.37,4.37
04/07/2008,1.42,,1.45,1.61,1.72,1.95,2.10,2.75,3.09,3.57,4.37,4.36
04/04/2008,1.50,,1.35,1.53,1.63,1.83,1.98,2.63,2.99,3.50,4.32,4.32
04/03/2008,1.56,,1.40,1.56,1.68,1.91,2.08,2.75,3.11,3.61,4.41,4.40
04/02/2008,1.55,,1.41,1.56,1.67,1.88,2.05,2.72,3.09,3.60,4.40,4.38
04/01/2008,1.55,,1.40,1.53,1.62,1.80,1.94,2.65,3.04,3.57,4.40,4.40
03/31/2008,1.22,,1.38,1.51,1.55,1.62,1.79,2.46,2.88,3.45,4.30,4.30
03/28/2008,1.29,,1.33,1.50,1.56,1.67,1.80,2.51,2.91,3.47,4.32,4.33
03/27/2008,1.32,,1.30,1.49,1.57,1.73,1.88,2.61,3.02,3.56,4.37,4.38
03/26/2008,1.36,,1.29,1.48,1.56,1.71,1.86,2.55,2.96,3.51,4.31,4.33
03/25/2008,1.47,,1.29,1.56,1.64,1.79,1.93,2.61,3.00,3.51,4.29,4.30
03/24/2008,0.67,,1.24,1.60,1.68,1.84,1.99,2.64,3.04,3.56,4.31,4.33
03/20/2008,0.37,,0.63,1.20,1.33,1.59,1.71,2.36,2.78,3.34,4.15,4.17
03/19/2008,0.26,,0.61,1.22,1.33,1.54,1.68,2.36,2.80,3.38,4.20,4.22
03/18/2008,0.71,,0.92,1.32,1.40,1.58,1.74,2.42,2.88,3.48,4.30,4.35
03/17/2008,1.16,,1.11,1.31,1.32,1.35,1.52,2.23,2.71,3.34,4.24,4.29
03/14/2008,1.20,,1.18,1.32,1.37,1.47,1.65,2.37,2.84,3.44,4.30,4.35
03/13/2008,1.56,,1.35,1.50,1.54,1.63,1.84,2.53,2.99,3.56,4.42,4.47
03/12/2008,1.68,,1.48,1.56,1.58,1.63,1.81,2.49,2.93,3.49,4.35,4.40
03/11/2008,1.82,,1.48,1.64,1.67,1.74,1.93,2.61,3.04,3.60,4.48,4.53
03/10/2008,1.63,,1.35,1.45,1.46,1.47,1.67,2.37,2.84,3.46,4.39,4.45
03/07/2008,1.65,,1.45,1.56,1.55,1.53,1.75,2.45,2.94,3.56,4.49,4.55
03/06/2008,1.73,,1.39,1.61,1.59,1.53,1.77,2.50,3.00,3.62,4.52,4.57
03/05/2008,1.91,,1.53,1.75,1.72,1.66,1.91,2.59,3.10,3.70,4.55,4.60
03/04/2008,2.01,,1.66,1.76,1.72,1.65,1.86,2.53,3.02,3.63,4.46,4.52
03/03/2008,1.99,,1.70,1.80,1.74,1.61,1.84,2.48,2.96,3.54,4.37,4.42
02/29/2008,2.07,,1.85,1.83,1.77,1.65,1.87,2.50,2.96,3.53,4.37,4.41
02/28/2008,2.08,,1.90,1.95,1.92,1.87,2.10,2.73,3.17,3.71,4.51,4.55
02/27/2008,2.21,,1.98,2.02,2.02,2.01,2.25,2.89,3.33,3.85,4.62,4.65
02/26/2008,2.34,,2.14,2.09,2.07,2.04,2.32,2.92,3.36,3.88,4.64,4.66
02/25/2008,2.34,,2.20,2.13,2.13,2.13,2.39,2.98,3.41,3.91,4.65,4.67
02/22/2008,2.33,,2.20,2.14,2.08,1.98,2.24,2.81,3.26,3.79,4.55,4.58
02/21/2008,2.35,,2.20,2.10,2.05,1.98,2.23,2.80,3.24,3.77,4.52,4.54
02/20/2008,2.40,,2.25,2.17,2.16,2.14,2.43,3.02,3.45,3.93,4.63,4.65
02/19/2008,2.37,,2.28,2.14,2.11,2.06,2.31,2.93,3.37,3.89,4.63,4.66
02/15/2008,2.40,,2.21,2.07,2.02,1.91,2.15,2.76,3.21,3.76,4.55,4.58
02/14/2008,2.50,,2.31,2.12,2.05,1.93,2.18,2.81,3.28,3.85,4.63,4.67
02/13/2008,2.50,,2.28,2.10,2.03,1.91,2.11,2.71,3.14,3.70,4.48,4.52
02/12/2008,2.55,,2.31,2.12,2.06,1.94,2.13,2.71,3.13,3.66,4.43,4.46
02/11/2008,2.35,,2.31,2.13,2.06,1.93,2.10,2.67,3.09,3.62,4.38,4.41
02/08/2008,2.24,,2.23,2.12,2.05,1.93,2.10,2.69,3.11,3.64,4.41,4.43
02/07/2008,2.19,,2.17,2.13,2.08,1.99,2.21,2.79,3.21,3.74,4.50,4.51
02/06/2008,2.12,,2.10,2.10,2.05,1.96,2.11,2.67,3.08,3.61,4.36,4.37
02/05/2008,2.22,,2.19,2.13,2.06,1.93,2.08,2.66,3.08,3.61,4.32,4.33
02/04/2008,2.15,,2.27,2.22,2.17,2.08,2.23,2.78,3.18,3.68,4.37,4.37
02/01/2008,1.75,,2.10,2.15,2.13,2.09,2.22,2.75,3.13,3.62,4.31,4.32
01/31/2008,1.64,,1.96,2.07,2.11,2.17,2.27,2.82,3.19,3.67,4.35,4.35
01/30/2008,1.93,,2.21,2.29,2.30,2.30,2.44,2.96,3.32,3.78,4.45,4.44
01/29/2008,2.13,,2.28,2.36,2.33,2.29,2.33,2.87,3.23,3.69,4.35,4.34
01/28/2008,2.12,,2.34,2.36,2.30,2.20,2.27,2.80,3.15,3.61,4.30,4.29
01/25/2008,2.07,,2.30,2.41,2.34,2.23,2.28,2.81,3.15,3.61,4.30,4.28
01/24/2008,2.19,,2.37,2.48,2.40,2.25,2.30,2.85,3.21,3.68,4.37,4.36
01/23/2008,2.07,,2.21,2.25,2.19,2.09,2.12,2.64,3.01,3.51,4.23,4.23
01/22/2008,2.15,,2.35,2.41,2.29,2.08,2.12,2.64,3.01,3.52,4.23,4.23
01/18/2008,2.63,,2.86,2.86,2.69,2.36,2.39,2.86,3.20,3.66,4.30,4.28
01/17/2008,3.07,,3.07,3.01,2.81,2.44,2.46,2.90,3.22,3.66,4.27,4.25
01/16/2008,3.14,,3.14,3.05,2.86,2.51,2.55,3.00,3.32,3.74,4.34,4.32
01/15/2008,3.15,,3.17,3.05,2.87,2.53,2.55,3.00,3.30,3.72,4.30,4.28
01/14/2008,3.20,,3.19,3.07,2.90,2.58,2.61,3.08,3.39,3.81,4.39,4.37
01/11/2008,3.23,,3.09,3.07,2.91,2.59,2.61,3.06,3.38,3.82,4.40,4.39
01/10/2008,3.37,,3.24,3.21,3.04,2.71,2.74,3.16,3.49,3.91,4.47,4.44
01/09/2008,3.34,,3.22,3.22,3.04,2.69,2.69,3.10,3.40,3.82,4.35,4.32
01/08/2008,3.31,,3.25,3.27,3.09,2.76,2.76,3.16,3.47,3.86,4.39,4.35
01/07/2008,3.27,,3.27,3.29,3.11,2.76,2.76,3.16,3.46,3.86,4.37,4.34
01/04/2008,3.22,,3.20,3.22,3.06,2.74,2.75,3.18,3.47,3.88,4.40,4.36
01/03/2008,3.19,,3.24,3.29,3.13,2.83,2.85,3.26,3.54,3.91,4.41,4.37
01/02/2008,3.09,,3.26,3.32,3.17,2.88,2.89,3.28,3.54,3.91,4.39,4.35
12/31/2007,2.76,,3.36,3.49,3.34,3.05,3.07,3.45,3.70,4.04,4.50,4.45
12/28/2007,2.57,,3.18,3.45,3.34,3.12,3.13,3.52,3.77,4.11,4.56,4.51
12/27/2007,2.85,,3.17,3.43,3.37,3.24,3.23,3.64,3.88,4.21,4.66,4.61
12/26/2007,3.04,,3.32,3.58,3.49,3.31,3.32,3.72,3.96,4.30,4.73,4.68
12/24/2007,2.75,,3.33,3.57,3.46,3.24,3.25,3.65,3.89,4.23,4.67,4.62
12/21/2007,2.44,,3.00,3.38,3.31,3.19,3.20,3.58,3.84,4.18,4.62,4.58
12/20/2007,2.42,,2.92,3.26,3.20,3.09,3.09,3.45,3.70,4.04,4.50,4.46
12/19/2007,2.66,,2.91,3.33,3.26,3.12,3.13,3.46,3.71,4.06,4.52,4.47
12/18/2007,2.76,,3.04,3.37,3.31,3.19,3.20,3.53,3.78,4.14,4.60,4.55
12/17/2007,2.78,,3.07,3.39,3.34,3.24,3.25,3.57,3.83,4.20,4.67,4.62
12/14/2007,2.61,,2.88,3.26,3.28,3.31,3.32,3.63,3.88,4.24,4.71,4.66
12/13/2007,2.70,,2.87,3.22,3.22,3.21,3.22,3.54,3.80,4.18,4.66,4.61
12/12/2007,2.89,,2.88,3.20,3.16,3.07,3.12,3.41,3.68,4.05,4.55,4.51
12/11/2007,2.89,,2.94,3.17,3.09,2.94,2.99,3.32,3.59,3.98,4.51,4.47
12/10/2007,3.05,,3.05,3.31,3.26,3.17,3.19,3.54,3.80,4.15,4.64,4.60
12/07/2007,3.04,,3.12,3.30,3.24,3.12,3.15,3.51,3.77,4.12,4.62,4.58
12/06/2007,3.09,,3.09,3.29,3.20,3.03,3.03,3.39,3.66,4.02,4.52,4.49
12/05/2007,3.15,,3.07,3.24,3.13,2.90,2.91,3.28,3.55,3.92,4.42,4.39
12/04/2007,3.16,,3.07,3.22,3.11,2.90,2.92,3.28,3.54,3.89,4.38,4.34
12/03/2007,3.55,,3.06,3.28,3.15,2.90,2.93,3.28,3.53,3.89,4.38,4.34
11/30/2007,3.63,,3.15,3.37,3.26,3.04,3.09,3.41,3.64,3.97,4.44,4.40
11/29/2007,3.38,,2.99,3.30,3.22,3.06,3.11,3.42,3.64,3.94,4.39,4.35
11/28/2007,3.52,,3.05,3.38,3.31,3.17,3.21,3.50,3.72,4.03,4.46,4.41
11/27/2007,3.68,,3.16,3.37,3.26,3.05,3.04,3.38,3.61,3.95,4.40,4.36
11/26/2007,3.53,,3.13,3.33,3.20,2.92,2.93,3.23,3.48,3.83,4.29,4.26
11/23/2007,3.64,,3.23,3.39,3.28,3.07,3.10,3.42,3.67,4.01,4.46,4.43
11/21/2007,3.54,,3.09,3.28,3.18,2.99,3.03,3.40,3.65,4.00,4.49,4.46
11/20/2007,3.65,,3.25,3.41,3.32,3.14,3.15,3.52,3.74,4.06,4.51,4.49
11/19/2007,3.74,,3.40,3.55,3.43,3.18,3.16,3.57,3.78,4.07,4.50,4.47
11/16/2007,3.78,,3.40,3.57,3.49,3.33,3.30,3.68,3.88,4.15,4.56,4.52
11/15/2007,3.74,,3.30,3.56,3.49,3.35,3.35,3.71,3.90,4.17,4.58,4.54
11/14/2007,3.86,,3.41,3.70,3.65,3.57,3.53,3.86,4.03,4.28,4.65,4.61
11/13/2007,3.73,,3.50,3.76,3.68,3.54,3.52,3.84,4.01,4.26,4.64,4.61
11/09/2007,3.42,,3.27,3.64,3.57,3.42,3.44,3.77,3.96,4.23,4.64,4.61
11/08/2007,3.56,,3.38,3.67,3.61,3.47,3.46,3.81,4.00,4.28,4.70,4.67
11/07/2007,3.77,,3.49,3.76,3.71,3.61,3.60,3.92,4.09,4.34,4.71,4.67
11/06/2007,3.99,,3.76,3.90,3.83,3.70,3.73,3.99,4.15,4.38,4.70,4.66
11/05/2007,3.86,,3.71,3.94,3.86,3.69,3.71,3.96,4.12,4.35,4.67,4.63
11/02/2007,3.73,,3.61,3.79,3.74,3.66,3.68,3.93,4.09,4.31,4.65,4.61
11/01/2007,3.90,,3.81,3.95,3.89,3.77,3.80,4.02,4.16,4.36,4.69,4.64
10/31/2007,4.01,,3.94,4.09,4.04,3.94,3.94,4.16,4.29,4.48,4.79,4.74
10/30/2007,4.03,,3.96,4.07,3.98,3.82,3.85,4.06,4.20,4.40,4.72,4.68
10/29/2007,3.96,,4.01,4.10,4.00,3.79,3.84,4.04,4.19,4.39,4.71,4.66
10/26/2007,3.97,,3.96,4.05,3.96,3.77,3.79,4.04,4.19,4.41,4.73,4.68
10/25/2007,3.92,,3.94,4.02,3.93,3.74,3.78,4.01,4.15,4.37,4.70,4.66
10/24/2007,3.83,,3.85,4.00,3.91,3.74,3.79,3.99,4.14,4.36,4.69,4.64
10/23/2007,3.98,,3.98,4.12,4.01,3.81,3.86,4.06,4.20,4.41,4.74,4.69
10/22/2007,3.69,,4.00,4.15,4.05,3.85,3.88,4.08,4.21,4.42,4.73,4.68
10/19/2007,3.45,,3.86,4.07,3.98,3.80,3.85,4.03,4.19,4.41,4.74,4.68
10/18/2007,3.21,,3.76,4.09,4.03,3.93,3.98,4.17,4.31,4.52,4.84,4.78
10/17/2007,3.74,,4.01,4.17,4.11,4.00,4.04,4.22,4.36,4.57,4.88,4.82
10/16/2007,4.14,,4.25,4.33,4.26,4.12,4.17,4.34,4.47,4.66,4.97,4.90
10/15/2007,4.25,,4.30,4.40,4.33,4.22,4.25,4.40,4.52,4.69,4.98,4.91
10/12/2007,4.12,,4.20,4.31,4.28,4.23,4.27,4.42,4.53,4.70,4.98,4.91
10/11/2007,3.98,,4.12,4.27,4.22,4.13,4.18,4.36,4.48,4.66,4.95,4.87
10/10/2007,3.81,,4.06,4.27,4.23,4.15,4.21,4.37,4.49,4.65,4.93,4.86
10/09/2007,3.72,,4.06,4.28,4.23,4.15,4.21,4.38,4.49,4.67,4.93,4.87
10/05/2007,3.58,,4.00,4.20,4.16,4.08,4.16,4.33,4.46,4.65,4.94,4.87
10/04/2007,3.63,,3.96,4.15,4.10,4.00,4.06,4.22,4.35,4.54,4.83,4.77
10/03/2007,3.67,,3.96,4.16,4.11,4.02,4.07,4.24,4.37,4.55,4.85,4.79
10/02/2007,3.63,,3.96,4.16,4.10,3.98,4.01,4.20,4.34,4.54,4.83,4.77
10/01/2007,3.52,,3.92,4.15,4.11,4.02,4.05,4.24,4.37,4.56,4.85,4.79
09/28/2007,3.43,,3.82,4.09,4.05,3.97,4.03,4.23,4.38,4.59,4.89,4.83
09/27/2007,3.30,,3.71,4.07,4.03,3.95,4.02,4.22,4.37,4.58,4.89,4.84
