0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
2568,2438,2178,2581,2714,2408,1974,1512,668,1785,2640,1454,2252,1343,2628,1534,2209,775,469,2269,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,963,509,2209,51,992,1785,2640,443,1130,1252,2130,2619,603,2064,1511,2020,443,1394,1724,805,2278,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1026,1663,318,2209,760,2171,2040,1264,2124,610,332,1788,509,2209,51,992,2056,1704,1236,1995,469,1234,1708,1611,2209,1333,2070,2252,1839,469,2209,2307,210,224,2209,1281,1487,610,1236,207,318,2209,1839,1627,2056,1379,2766,2339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1004,1430,2186,1345,2209,2152,2171,1047,1627,469,1708,2724,1376,1938,2045,1353,1741,1454,581,328,610,723,2714,2408,2411,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,1873,1430,2209,2186,610,224,2209,1870,318,1599,921,512,1708,1332,229,200,2253,2070,2171,1873,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,449,2481,2714,1236,1590,318,1351,2339,610,315,203,2714,1356,1437,981,1479,1044,328,469,218,602,630,2209,1042,1540,318,1454,1509,2272,1452,504,469,510,1454,2487,2247,1454,2209,383,18,318,2438,1454,2557,120,443,1351,2560,2714,218,2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,1788,443,1234,1775,2040,2335,2209,996,2714,1718,2407,2249,2579,546,2171,1234,1055,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1680,2701,2647,1454,562,2808,2696,2640,315,203,2714,2754,1775,1241,1454,2209,1788,443,127,1141,2171,1721,886,2562,2616,2628,99,786,1116,1611,906,170,1575,2040,1746,2787,1454,935,2808,1915,643,924,500,550,1775,137,509,2355,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,749,1448,2209,22,610,2322,2820,2632,2209,51,992,21,2392,610,581,328,1231,429,561,920,1479,509,2355,111,1454,1819,1989,2571,1093,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,1576,328,2056,2728,1611,2209,2602,2272,107,610,282,1839,469,2209,351,1788,2171,2209,1554,136,318,1863,21,500,21,1163,2508,2171,2209,2146,136,318,2475,2307,2262,610,2628,1611,969,534,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,2056,2379,2228,113,941,2209,2040,318,1873,2174,2578,2056,1455,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,2209,1281,2544,318,2748,2473,2171,2209,51,992,2298,2314,1264,490,2378,2209,1256,1250,2472,179,1437,1247,2474,1437,2475,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,279,328,469,2209,394,136,2169,1303,381,1454,734,726,1345,237,469,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,2378,224,2209,587,1437,1305,2488,2209,730,2363,2579,391,2365,2171,328,318,2209,119,1454,2557,536,2209,1264,318,2209,730,1454,2209,867,1783,1816,902,549,631,1390,21,1264,2056,2089,1153,1616,318,581,1931,2209,179,318,1757,1454,1708,2171,2209,2307,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,224,895,1576,1454,1479,1028,2628,561,866,2714,971,690,2407,2157,1352,2496,2209,760,2171,2228,1708,534,2477,2196,2171,2209,1395,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,726,749,63,610,161,2141,2714,2269,1231,203,2714,676,1160,1510,443,2040,509,2209,2166,1392,630,2209,1185,2323,1717,1116,318,1269,1036,2040,443,1234,2507,318,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,2209,1228,791,218,2722,749,567,549,1457,1026,2040,1618,2714,1790,2171,1209,775,469,1026,1352,2496,2714,2209,101,610,2209,2591,567,864,946,2769,318,2209,1870,318,1563,1849,469,429,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,409,610,2209,1496,1516,775,469,2269,1454,892,2484,2040,1231,929,1236,1985,1440,192,138,957,668,328,1454,1269,2640,318,1708,469,2209,2166,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,469,2209,2206,318,2209,1281,391,1848,2171,2071,1500,1454,2400,581,328,1454,410,1693,1265,2714,581,2701,1454,2748,161,2209,730,2275,610,1236,2249,1269,2323,1236,2249,668,1250,2472,179,1332,2408,1214,2632,2209,51,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,328,2751,382,726,798,1030,2302,2542,1405,469,2209,556,1087,726,580,1542,2714,1145,2714,1009,307,1611,2209,681,2672,610,2425,2209,247,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,1186,1388,642,567,1548,2714,794,509,791,1454,581,1931,2601,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,1641,834,2262,610,429,2722,2056,1086,1640,2714,258,1026,2040,469,2209,1172,581,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,1264,2237,2714,2818,2209,1256,1014,1437,837,2714,1588,2474,2392,610,2209,730,315,290,2714,258,2209,1256,1014,1922,1708,869,2571,2192,2714,2662,2474,443,1236,455,848,2323,1708,2724,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,1788,443,1775,2040,1454,2157,1352,2496,2335,2209,996,2714,2559,2407,2249,2579,1536,2171,1234,1055,2071,1708,2171,1046,1454,1441,21,1538,1234,1708,726,345,2714,2408,2704,2228,1437,2640,200,2751,222,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,1734,2647,2685,1437,2475,2160,567,1548,2714,2408,210,224,1873,1967,469,2209,328,318,2169,1454,734,509,2355,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,72,1170,546,2171,1708,726,1401,2571,1236,1086,21,195,1788,553,381,739,775,610,567,1095,2714,2408,1438,1542,2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,1413,300,443,1910,2641,646,469,1994,1454,1499,2656,231,469,2209,394,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1186,403,469,2635,1931,2056,2379,91,887,1512,2209,1066,469,2269,2040,968,1931,726,2125,459,2525,2431,2323,726,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,2714,2209,1708,1536,1004,567,2567,21,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,2040,469,2209,2078,2740,1454,53,2469,1472,2209,1414,1575,2256,1821,1047,1627,469,646,2538,224,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,581,1210,1360,610,2209,2288,853,318,1581,1749,1785,2640,1231,561,920,1286,1083,2714,1018,318,2579,853,1538,2209,2701,2106,1810,942,328,318,961,298,1576,1489,549,1989,2571,1454,1810,402,1616,2171,24,328,469,918,1330,1418,595,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,2622,318,2209,1172,325,318,1708,1611,2662,2474,2209,730,684,481,2440,1157,1454,1548,221,2295,2579,1708,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1026,1265,318,2748,2473,1437,2475,2160,2454,2663,610,2209,867,1783,726,1271,2714,330,2579,541,1014,318,1834,2714,1356,2209,1910,2641,2840,469,2475,2812,791,363,1182,2579,480,1454,521,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,2378,224,2579,1371,651,1308,2209,1324,331,2209,730,1231,1663,2579,2365,1437,2193,2323,2631,1810,2665,2647,2219,469,2622,318,2209,328,1454,435,97,318,2209,536,1454,1509,581,1454,2701,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,2014,361,1086,1810,1079,1346,443,581,328,1454,1757,1454,1911,549,1913,610,2209,760,2171,581,1931,1454,1708,270,2171,1044,2473,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,2209,2190,1939,318,2134,2024,2229,426,1455,1264,2124,610,1047,1552,107,318,2473,2024,1911,549,1780,2167,1437,2475,791,21,1236,388,318,581,512,2137,534,1576,328,1231,197,203,2714,1166,775,469,2157,1352,2496,1454,2040,1454,1708,1231,429,561,203,2714,2408,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,1910,2641,2321,646,300,2278,381,469,2009,754,1765,1236,291,1333,469,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,469,2746,646,567,591,1475,443,1608,673,66,224,1608,1241,1516,1264,567,2264,2368,1659,610,1186,161,1332,549,676,196,433,443,706,271,2714,24,2209,351,2714,1236,2400,107,469,1483,224,2209,328,318,2209,1107,2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,730,2315,2481,610,2527,567,549,443,1236,1365,1852,1454,610,2579,2060,1345,2209,107,318,2527,1231,920,991,443,2579,760,2171,2209,1352,1575,1454,1708,21,500,21,2579,972,318,2209,561,181,1454,2496,318,2531,2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,2014,726,2711,610,2473,2056,1883,2297,79,1648,610,1044,1417,1000,1047,2556,530,318,2756,1708,509,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,972,684,7,575,2464,1236,383,1014,318,22,630,2507,318,1352,1575,2647,4,318,1708,2296,1454,1708,2724,1454,558,443,2701,1454,2321,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,469,2209,1487,318,1236,1590,318,2454,2209,2840,726,2816,1918,469,2209,1896,318,2579,2152,1454,2209,2187,2155,469,1241,318,1216,2262,610,921,974,2306,707,1044,1454,1708,2296,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2075,2209,86,469,1236,1590,318,4,318,581,1931,1454,1352,1575,2647,514,2209,1947,1146,1264,2781,610,1044,86,469,2209,760,2171,2209,1352,1575,1231,2408,2190,1538,606,1231,2408,1037,2714,24,2209,107,318,1415,2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1548,2714,1513,1047,1680,2412,318,2748,2473,1922,1186,105,567,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1004,1095,610,2209,2473,2608,1231,2299,1086,2714,672,1170,328,766,1376,2209,1509,2097,1850,1454,1258,2683,1954,1512,2209,1910,2641,2840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,2040,1496,2714,1961,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,1548,1186,2647,2714,2408,1936,2596,2475,2307,2302,912,1264,567,1659,1345,2426,2222,2714,2209,760,2171,1749,1931,1454,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,285,1236,2211,2454,2074,610,1534,775,469,1466,2507,318,1708,211,469,195,1731,1454,2209,1482,318,1873,1760,2507,318,1708,2724,2209,2070,318,2386,4,534,2016,1286,2714,2408,210,224,2209,1281,2662,2474,1708,2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,1004,749,1548,610,1708,1231,920,2171,1873,791,200,2070,2209,730,956,429,210,509,2209,2255,229,224,230,1194,1454,2071,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,2730,2209,546,2171,1582,1055,2071,1708,217,1236,2541,1269,179,318,1627,2171,2269,2040,2171,2209,2146,2251,318,2209,2307,21,1236,302,1582,1055,2071,1708,726,1548,2714,231,2584,1234,1055,2071,1708,469,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,22,2262,610,581,1931,469,2209,2587,2746,53,1688,1496,2714,2121,66,1437,1047,2782,107,469,2506,1931,2553,1611,2209,2281,469,2209,2146,136,1511,469,1191,1236,1599,1995,318,328,2056,2165,469,2209,394,136,754,1093,2272,351,469,2209,2146,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,318,740,1454,271,2647,2171,2619,218,1836,567,749,237,509,2209,883,136,224,271,2522,2714,920,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,992,318,1100,351,726,1548,2714,2800,1047,2309,1417,318,2296,443,673,1454,1873,1967,469,1234,2071,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,996,546,2089,2171,2475,2160,2262,610,581,1931,561,1231,157,2714,1560,2571,416,469,1383,21,2642,782,1463,554,1454,1231,1249,2155,1438,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,2209,2777,318,2209,2544,2209,730,1051,2714,2198,1454,2548,2209,867,1783,1816,318,2513,2052,1922,606,726,1367,2639,2714,357,1003,469,2209,2540,1776,469,1823,224,2209,784,1608,2473,2521,2080,867,1238,819,730,5,2748,1454,2701,2647,610,684,2800,2071,1500,1454,1879,2400,328,469,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,775,469,1576,350,224,512,469,2746,1814,1159,2714,2209,1093,1516,1849,469,429,974,610,726,866,749,2714,2234,1145,2714,258,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,872,2714,1595,581,328,1454,2701,1500,94,1512,2209,287,67,469,1873,1984,450,1465,1030,1508,2336,509,429,318,2209,51,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,2262,610,2209,2701,1158,726,798,664,21,1911,2209,216,318,1236,2586,1627,469,1102,733,2323,525,1533,1839,2475,2307,2488,2040,318,1439,415,1815,1454,471,2615,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,1826,443,2566,2592,1454,2209,482,1703,714,1026,2544,318,2209,581,67,1454,2209,760,2160,2454,1347,2209,22,236,509,2209,51,992,21,2392,610,1352,1575,2647,2056,655,1044,469,1216,1002,113,21,581,328,2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,1264,63,610,2209,1653,321,2171,2475,2160,315,372,405,610,2473,1916,2306,2408,2012,1437,1236,107,610,726,561,2714,2408,2679,66,610,2209,730,1231,2100,2714,2064,469,581,766,21,1445,2714,1513,2071,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2209,730,2213,2714,1198,2714,779,2473,1916,606,684,7,1236,1253,2328,210,224,2579,1316,1833,318,230,1194,1454,1708,318,2662,2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,16,1708,1548,2714,2408,2562,1286,2209,730,2202,610,2473,1916,2156,2408,2012,1437,1236,107,610,2668,561,2714,2408,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,606,726,1985,2714,1959,1770,2541,2209,1269,1987,1454,2269,2040,1332,1099,1708,2724,1454,1028,1475,1454,363,1632,2297,878,2368,749,469,2209,2071,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,730,1004,2315,610,606,1231,203,2579,1415,2527,1454,2697,2579,892,2473,1834,21,1037,1922,2209,760,2171,2209,1352,1575,1039,655,231,469,1236,2206,318,2071,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,730,1180,2386,1116,2714,2408,2766,66,606,684,2729,1941,1558,2714,2209,2510,318,1708,1454,1708,2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,1599,432,2359,2724,318,895,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,867,1238,819,730,5,2748,1454,2701,2647,610,684,2800,2071,1500,1454,1879,2400,328,469,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2473,267,726,365,443,2724,318,328,469,218,1931,1437,1236,107,1072,469,2209,1320,318,2209,1107,2152,1236,2348,1144,2209,1264,610,2209,2222,2714,2531,1047,760,567,2368,1253,1526,1839,1454,33,610,1308,2386,143,1708,1231,920,2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,726,1659,610,2209,2390,334,1902,726,1542,580,2714,906,1394,1708,2724,2323,1236,668,2823,1749,179,318,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,2475,1331,1264,449,2714,1839,1304,2640,318,602,1512,1146,2444,2722,610,567,116,1181,2714,277,1534,2595,1333,2640,318,328,469,2209,271,2171,1026,822,1454,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,1813,2475,2307,2293,1194,2056,650,1437,1236,1209,107,1526,2751,2307,1454,2209,1757,179,2056,2278,1044,2302,606,534,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
